date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:24	146/146	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jun%202024%2012:58:19%20GMT	https://ceres.ufrn.br/robots.txt		(from )
09:58:25	35324/35324	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:20%20GMT	https://ceres.ufrn.br/	C:/Meus%20Sites/CERES/ceres.ufrn.br/index.html	(from )
09:58:26	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Meus%20Sites/CERES/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://ceres.ufrn.br/)
09:58:26	146082/146082	---MCZ	200	added ('OK')	text/css	etag:W/%226104079a-23aa2%22	https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css	(from https://ceres.ufrn.br/)
09:58:26	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%226104079a-6b4a%22	https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css	(from https://ceres.ufrn.br/)
09:58:26	4614/4614	---MCZ	200	added ('OK')	text/css	etag:W/%226104079a-1206%22	https://ceres.ufrn.br/assets/vendors/owl-carousel/css/owl.carousel.css	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/owl-carousel/css/owl.carousel.css	(from https://ceres.ufrn.br/)
09:58:27	3733/3733	---MCZ	200	added ('OK')	text/css	etag:W/%226104079a-e95%22	https://ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css	(from https://ceres.ufrn.br/)
09:58:27	29533/29533	---MCZ	200	added ('OK')	text/css	etag:W/%2261040798-735d%22	https://ceres.ufrn.br/assets/css/bootstrap.custom.css?v=1.2.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/css/bootstrap.custom5438.css	(from https://ceres.ufrn.br/)
09:58:27	2295/2295	---MCZ	200	added ('OK')	text/css	etag:W/%2261040798-8f7%22	https://ceres.ufrn.br/assets/css/barragoverno.css?v=1.2.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/css/barragoverno5438.css	(from https://ceres.ufrn.br/)
09:58:27	247597/247597	---MCZ	200	added ('OK')	application/javascript	etag:W/%226104079a-3c72d%22	https://ceres.ufrn.br/assets/vendors/jquery/jquery.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/jquery/jquery.js	(from https://ceres.ufrn.br/)
09:58:28	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	C:/Meus%20Sites/CERES/www.google-analytics.com/analytics.js	(from https://ceres.ufrn.br/)
09:58:29	5307/5307	---M-Z	200	added ('OK')	application/javascript	etag:%2214bb-5f4c58ee53577;61440401935ec-gzip%22	https://arquivos.info.ufrn.br/arquivos/2023032242cfad1243936953c7d717b89d/STICookieConsent.js	C:/Meus%20Sites/CERES/arquivos.info.ufrn.br/arquivos/2023032242cfad1243936953c7d717b89d/STICookieConsent.js	(from https://ceres.ufrn.br/)
09:58:29	29705/29705	---M--	200	added ('OK')	image/png	etag:%2261040799-7409%22	https://ceres.ufrn.br/assets/img//brasao.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/brasao.png	(from https://ceres.ufrn.br/)
09:58:30	12548/12548	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:24%20GMT	https://ceres.ufrn.br/fale-conosco	C:/Meus%20Sites/CERES/ceres.ufrn.br/fale-conosco.html	(from https://ceres.ufrn.br/)
09:58:30	12437/12437	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:25%20GMT	https://ceres.ufrn.br/mapa	C:/Meus%20Sites/CERES/ceres.ufrn.br/mapa.html	(from https://ceres.ufrn.br/)
09:58:30	217234/217234	---M--	200	added ('OK')	image/webp	etag:%22666f4d2c-35092%22	https://ceres.ufrn.br/assets/img/img_header09.webp	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/img_header09.webp	(from https://ceres.ufrn.br/)
09:58:31	553458/553458	---M--	200	added ('OK')	image/png	etag:%2261040799-871f2%22	https://ceres.ufrn.br/assets/img/img_header02.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/img_header02.png	(from https://ceres.ufrn.br/)
09:58:31	849864/849864	---M--	200	added ('OK')	image/png	etag:%2261040799-cf7c8%22	https://ceres.ufrn.br/assets/img/img_header01.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/img_header01.png	(from https://ceres.ufrn.br/)
09:58:32	537917/537917	---M--	200	added ('OK')	image/png	etag:%2261040799-8353d%22	https://ceres.ufrn.br/assets/img/img_header03.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/img_header03.png	(from https://ceres.ufrn.br/)
09:58:32	10708/10708	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:26%20GMT	https://ceres.ufrn.br/busca	C:/Meus%20Sites/CERES/ceres.ufrn.br/busca.html	(from https://ceres.ufrn.br/)
09:58:32	12427/12427	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:27%20GMT	https://ceres.ufrn.br/institucional/sobre_inicial	C:/Meus%20Sites/CERES/ceres.ufrn.br/institucional/sobre_inicial.html	(from https://ceres.ufrn.br/)
09:58:33	11219/11219	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:27%20GMT	https://ceres.ufrn.br/institucional/direcao	C:/Meus%20Sites/CERES/ceres.ufrn.br/institucional/direcao.html	(from https://ceres.ufrn.br/)
09:58:33	12261/12261	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:28%20GMT	https://ceres.ufrn.br/institucional/departamentos	C:/Meus%20Sites/CERES/ceres.ufrn.br/institucional/departamentos.html	(from https://ceres.ufrn.br/)
09:58:33	12437/12437	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:28%20GMT	https://ceres.ufrn.br/ensino/graduacao	C:/Meus%20Sites/CERES/ceres.ufrn.br/ensino/graduacao.html	(from https://ceres.ufrn.br/)
09:58:34	11672/11672	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:28%20GMT	https://ceres.ufrn.br/ensino/pos-graduacao	C:/Meus%20Sites/CERES/ceres.ufrn.br/ensino/pos-graduacao.html	(from https://ceres.ufrn.br/)
09:58:34	17659/17659	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:29%20GMT	https://ceres.ufrn.br/pesquisa	C:/Meus%20Sites/CERES/ceres.ufrn.br/pesquisa.html	(from https://ceres.ufrn.br/)
09:58:34	11717/11717	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:29%20GMT	https://ceres.ufrn.br/extensao	C:/Meus%20Sites/CERES/ceres.ufrn.br/extensao.html	(from https://ceres.ufrn.br/)
09:58:35	18832/18832	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:30%20GMT	https://ceres.ufrn.br/noticias	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias.html	(from https://ceres.ufrn.br/)
09:58:36	18231/18231	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:30%20GMT	https://ceres.ufrn.br/documentos	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos.html	(from https://ceres.ufrn.br/)
09:58:36	17516/17516	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:31%20GMT	https://ceres.ufrn.br/npj	C:/Meus%20Sites/CERES/ceres.ufrn.br/npj.html	(from https://ceres.ufrn.br/)
09:58:37	12953/12953	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:31%20GMT	https://ceres.ufrn.br/noticias/60377731/encerramento-da-greve-dos-docentes-da-ufrn	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/60377731/encerramento-da-greve-dos-docentes-da-ufrn.html	(from https://ceres.ufrn.br/)
09:58:37	21909/21909	---M--	200	added ('OK')	image/jpeg	etag:%2261040798-5595%22	https://ceres.ufrn.br/assets/img/img_noticias.jpg	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/img_noticias.jpg	(from https://ceres.ufrn.br/)
09:58:39	12499/12499	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:33%20GMT	https://ceres.ufrn.br/noticias/60283532/festival-da-musica-potiguar-brasileira-fmpb-11-anos	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/60283532/festival-da-musica-potiguar-brasileira-fmpb-11-anos.html	(from https://ceres.ufrn.br/)
09:58:39	300/300	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Jun%202024%2012:58:34%20GMT	http://arquivos.info.ufrn.br/arquivos/2024188012d1fc14894924603a7f0ce87d/WhatsApp_Image_2024-06-07_at_09.31.14.jpeg	C:/Meus%20Sites/CERES/arquivos.info.ufrn.br/arquivos/2024188012d1fc14894924603a7f0ce87d/WhatsApp_Image_2024-06-07_at_09.31.14.1f.delayed	(from https://ceres.ufrn.br/)
09:58:40	12344/12344	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:35%20GMT	https://ceres.ufrn.br/noticias/60283521/curso-de-especializacao-em-gestao-publica-auditoria-e-controladoria-turma-do-semestre-2024.1	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/60283521/curso-de-especializacao-em-gestao-publica-auditoria-e-controladoria-turma-do-semestre-2024.html	(from https://ceres.ufrn.br/)
09:58:40	1661281/1661281	---MCZ	200	added ('OK')	image/jpeg	etag:%22195961-61a60b59f8187;61440401935ec-gzip%22	https://arquivos.info.ufrn.br/arquivos/2024188012d1fc14894924603a7f0ce87d/WhatsApp_Image_2024-06-07_at_09.31.14.jpeg	C:/Meus%20Sites/CERES/arquivos.info.ufrn.br/arquivos/2024188012d1fc14894924603a7f0ce87d/WhatsApp_Image_2024-06-07_at_09.31.14.jpeg	(from https://ceres.ufrn.br/)
09:58:41	11940/11940	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:35%20GMT	https://ceres.ufrn.br/noticias/60258707/relatorio-de-gestao-do-ceres-em-2023	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/60258707/relatorio-de-gestao-do-ceres-em-2023.html	(from https://ceres.ufrn.br/)
09:58:41	300/300	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Jun%202024%2012:58:36%20GMT	http://arquivos.info.ufrn.br/arquivos/202408007764b514886918942329ef72c1/Logo_comemorativo_aos_50_anos_do_CERES.png	C:/Meus%20Sites/CERES/arquivos.info.ufrn.br/arquivos/202408007764b514886918942329ef72c1/Logo_comemorativo_aos_50_anos_do_CERES.24.delayed	(from https://ceres.ufrn.br/)
09:58:41	12857/12857	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:36%20GMT	https://ceres.ufrn.br/noticias/60258670/logo-comemorativo-aos-50-anos-do-ceres	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/60258670/logo-comemorativo-aos-50-anos-do-ceres.html	(from https://ceres.ufrn.br/)
09:58:41	116945/116945	---M--	200	added ('OK')	image/png	etag:%221c8d1-61a17a8976437;61440401935ec%22	https://arquivos.info.ufrn.br/arquivos/202408007764b514886918942329ef72c1/Logo_comemorativo_aos_50_anos_do_CERES.png	C:/Meus%20Sites/CERES/arquivos.info.ufrn.br/arquivos/202408007764b514886918942329ef72c1/Logo_comemorativo_aos_50_anos_do_CERES.png	(from https://ceres.ufrn.br/)
09:58:42	10607/10607	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:37%20GMT	https://ceres.ufrn.br/sobre	C:/Meus%20Sites/CERES/ceres.ufrn.br/sobre.html	(from https://ceres.ufrn.br/)
09:58:42	15685/15685	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:37%20GMT	https://ceres.ufrn.br/documentos/documento?id=231610292	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documentoe566.html	(from https://ceres.ufrn.br/)
09:58:43	14206/14206	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:37%20GMT	https://ceres.ufrn.br/documentos/documento?id=232637841	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documento366c.html	(from https://ceres.ufrn.br/)
09:58:43	12227/12227	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:38%20GMT	https://ceres.ufrn.br/documentos/documento?id=232637842	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documento3238.html	(from https://ceres.ufrn.br/)
09:58:44	13197/13197	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:38%20GMT	https://ceres.ufrn.br/documentos/documento?id=232637840	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documentoeffb.html	(from https://ceres.ufrn.br/)
09:58:44	12194/12194	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:39%20GMT	https://ceres.ufrn.br/documentos/documento?id=267667291	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documentocc83.html	(from https://ceres.ufrn.br/)
09:58:44	14373/14373	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:39%20GMT	https://ceres.ufrn.br/documentos/documento?id=263925486	C:/Meus%20Sites/CERES/ceres.ufrn.br/documentos/documentof9ab.html	(from https://ceres.ufrn.br/)
09:58:45	10829/10829	---M--	200	added ('OK')	image/png	etag:%2261040799-2a4d%22	https://ceres.ufrn.br/assets/img//parceiros/portal.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/portal.png	(from https://ceres.ufrn.br/)
09:58:45	1774/1774	---M--	200	added ('OK')	image/png	etag:%2261040799-6ee%22	https://ceres.ufrn.br/assets/img//parceiros/ufrn.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/ufrn.png	(from https://ceres.ufrn.br/)
09:58:45	16866/16866	---M--	200	added ('OK')	image/png	etag:%2261040799-41e2%22	https://ceres.ufrn.br/assets/img//parceiros/capes_hover.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/capes_hover.png	(from https://ceres.ufrn.br/)
09:58:45	10607/10607	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:40%20GMT	https://ceres.ufrn.br/transparencia/	C:/Meus%20Sites/CERES/ceres.ufrn.br/transparencia/index.html	(from https://ceres.ufrn.br/)
09:58:45	7814/7814	---M--	200	added ('OK')	image/png	etag:%2261040799-1e86%22	https://ceres.ufrn.br/assets/img//parceiros/periodicos_hover.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/periodicos_hover.png	(from https://ceres.ufrn.br/)
09:58:45	19963/19963	---M--	200	added ('OK')	image/png	etag:%2264cdb131-4dfb%22	https://ceres.ufrn.br/assets/img//parceiros/sti.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/sti.png	(from https://ceres.ufrn.br/)
09:58:46	9831/9831	---M--	200	added ('OK')	image/png	etag:%2261040799-2667%22	https://ceres.ufrn.br/assets/img//parceiros/ufrnet.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/ufrnet.png	(from https://ceres.ufrn.br/)
09:58:46	11401/11401	---M--	200	added ('OK')	image/png	etag:%2261040799-2c89%22	https://ceres.ufrn.br/assets/img//parceiros/governo.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/parceiros/governo.png	(from https://ceres.ufrn.br/)
09:58:46	36874/36874	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040795-900a%22	https://ceres.ufrn.br/_libs/bootstrap/js/bootstrap.min.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/_libs/bootstrap/js/bootstrap.min.js	(from https://ceres.ufrn.br/)
09:58:46	8500/8500	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040797-2134%22	https://ceres.ufrn.br/_libs/lightbox2/js/lightbox.min.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/_libs/lightbox2/js/lightbox.min.js	(from https://ceres.ufrn.br/)
09:58:47	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%226104079a-9dd1%22	https://ceres.ufrn.br/assets/vendors/owl-carousel/js/owl.carousel.min.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/owl-carousel/js/owl.carousel.min.js	(from https://ceres.ufrn.br/)
09:58:47	1319/1319	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040797-527%22	https://ceres.ufrn.br/assets/js/main.js?v=1.2.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/js/main5438.js	(from https://ceres.ufrn.br/)
09:58:47	164/164	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2024%20Jun%202024%2012:58:42%20GMT	http://barra.brasil.gov.br/barra.js	C:/Meus%20Sites/CERES/barra.brasil.gov.br/barra.38.delayed	(from https://ceres.ufrn.br/)
09:58:48	32070/32070	---M-Z	200	added ('OK')	text/javascript	etag:%227d46-60bebe1190f80-gzip%22	https://barra.brasil.gov.br/barra.js	C:/Meus%20Sites/CERES/barra.brasil.gov.br/barra.js	(from https://ceres.ufrn.br/)
09:58:48	313/313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040798-139%22	https://ceres.ufrn.br/assets/js/barragoverno.hack.js?v=1.2.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/js/barragoverno.hack5438.js	(from https://ceres.ufrn.br/)
09:58:49	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226104079a-4e9f%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:49	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226104079a-4e9f%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:49	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%226104079a-466c%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:49	23424/23424	---M--	200	added ('OK')	font/woff	etag:%226104079a-5b80%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:50	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%226104079a-b15c%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:50	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226104079a-1a8c2%22	https://ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/bootstrap/fonts/glyphicons-halflings-regular.svg	(from https://ceres.ufrn.br/assets/vendors/bootstrap/css/bootstrap.css)
09:58:51	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226104079a-11497%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont3295.eot	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:51	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226104079a-11497%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:51	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%226104079a-10440%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont3295.woff2	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:51	83588/83588	---M--	200	added ('OK')	font/woff	etag:%226104079a-14684%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont3295.woff	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:52	142072/142072	---M--	200	added ('OK')	application/octet-stream	etag:%226104079a-22af8%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont3295.ttf	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:52	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226104079a-59430%22	https://ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/font-awesome/fonts/fontawesome-webfont3295.svg	(from https://ceres.ufrn.br/assets/vendors/font-awesome/css/font-awesome.min.css)
09:58:53	35324/35324	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:48%20GMT	https://ceres.ufrn.br/assets/vendors/owl-carousel/css/owl.video.play.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/owl-carousel/css/owl.video.play.html	(from https://ceres.ufrn.br/assets/vendors/owl-carousel/css/owl.carousel.css)
09:58:53	280/280	---M--	200	added ('OK')	image/png	etag:%226104079a-118%22	https://ceres.ufrn.br/assets/vendors/lightbox2/images/close.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/lightbox2/images/close.png	(from https://ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css)
09:58:53	8476/8476	---M--	200	added ('OK')	image/gif	etag:%226104079a-211c%22	https://ceres.ufrn.br/assets/vendors/lightbox2/images/loading.gif	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/lightbox2/images/loading.gif	(from https://ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css)
09:58:53	1360/1360	---M--	200	added ('OK')	image/png	etag:%226104079a-550%22	https://ceres.ufrn.br/assets/vendors/lightbox2/images/prev.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/lightbox2/images/prev.png	(from https://ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css)
09:58:54	1350/1350	---M--	200	added ('OK')	image/png	etag:%226104079a-546%22	https://ceres.ufrn.br/assets/vendors/lightbox2/images/next.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/vendors/lightbox2/images/next.png	(from https://ceres.ufrn.br/assets/vendors/lightbox2/css/lightbox.css)
09:58:54	1449/1449	---M--	200	added ('OK')	image/png	etag:%2261040798-5a9%22	https://ceres.ufrn.br/assets/img/separador_redes.png	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/img/separador_redes.png	(from https://ceres.ufrn.br/assets/css/bootstrap.custom.css?v=1.2.0)
09:58:55	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2024%20Jun%202024%2012:58:50%20GMT	http://s7.addthis.com/js/250/addthis_widget.js	C:/Meus%20Sites/CERES/s7.addthis.com/js/250/addthis_widget.4d.delayed	(from https://ceres.ufrn.br/fale-conosco)
09:58:56	16/16	---M--	200	added ('OK')	text/plain	date:Mon,%2024%20Jun%202024%2012:58:50%20GMT	https://s7.addthis.com/js/250/addthis_widget.js	C:/Meus%20Sites/CERES/s7.addthis.com/js/250/addthis_widget.js	(from https://ceres.ufrn.br/fale-conosco)
09:58:56	53521/53521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040797-d111%22	https://ceres.ufrn.br/assets/js/jquery.validate.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/js/jquery.validate.js	(from https://ceres.ufrn.br/fale-conosco)
09:58:56	5867/5867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040798-16eb%22	https://ceres.ufrn.br/assets/js/jquery.validate.messages_pt_BR.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/js/jquery.validate.messages_pt_BR.js	(from https://ceres.ufrn.br/fale-conosco)
09:58:57	3495/3495	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261040798-da7%22	https://ceres.ufrn.br/assets/js/sinfo.mathCheckerExpression.js	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/js/sinfo.mathCheckerExpression.js	(from https://ceres.ufrn.br/fale-conosco)
09:58:58	8904/8904	---MC-	200	added ('OK')	text/javascript	date:Mon,%2024%20Jun%202024%2012:58:52%20GMT	https://cse.google.com/cse.js?cx=003075121585300769612:5jf_3fgbdyy	C:/Meus%20Sites/CERES/cse.google.com/f78cb.txt	(from https://ceres.ufrn.br/busca)
09:58:59	8870/8870	---MCZ	200	added ('OK')	text/css	etag:W/%2261040798-22a6%22	https://ceres.ufrn.br/assets/css/busca.css	C:/Meus%20Sites/CERES/ceres.ufrn.br/assets/css/busca.css	(from https://ceres.ufrn.br/busca)
09:58:59	14397/14397	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jun%202024%2012:58:54%20GMT	https://ceres.ufrn.br/noticias/59538635/a-agua-nos-une-o-clima-nos-move-vamos-cuidar-das-aguas-do-serido	C:/Meus%20Sites/CERES/ceres.ufrn.br/noticias/59538635/a-agua-nos-une-o-clima-nos-move-vamos-cuidar-das-aguas-do-serido.html	(from https://ceres.ufrn.br/noticias)
